33.7760034, -84.3969939
33.7760034, -84.3969939
33.7760034, -84.3969939
33.7760034, -84.3969939
33.776052518850264, -84.39697162949157
33.776052518850264, -84.39697162949157
33.77605167190581, -84.39697121000748
33.77605167190581, -84.39697121000748
33.77604834403356, -84.3969745511056
33.77604834403356, -84.3969745511056
33.776056856908724, -84.39693972064795
33.776056856908724, -84.39693972064795
33.77605953231383, -84.39693477966594
33.77605953231383, -84.39693477966594
33.776065422381905, -84.39692884376535
33.776065422381905, -84.39692884376535
33.77607560936436, -84.39692926517473
33.77607560936436, -84.39692926517473
33.77608104411673, -84.39693104435445
33.77608104411673, -84.39693104435445
33.776078758120704, -84.39693477549024
33.776078758120704, -84.39693477549024
33.7760778515921, -84.39693618953386
33.7760778515921, -84.39693618953386
33.77609160505296, -84.3969365775428
33.77609160505296, -84.3969365775428
33.77608803129865, -84.3969216087588
33.77608803129865, -84.3969216087588
33.776089225299636, -84.3969259781809
33.776089225299636, -84.3969259781809
33.776090788779996, -84.39692402109624
33.776090788779996, -84.39692402109624
33.77609779996048, -84.39692714846717
33.77609779996048, -84.39692714846717
33.776092443468826, -84.39692436860408
33.776092443468826, -84.39692436860408
33.77609948492428, -84.39692478508796
33.77609948492428, -84.39692478508796
33.776098897932435, -84.39691980215329
33.776098897932435, -84.39691980215329
33.77610994238781, -84.3969213517759
33.77610994238781, -84.3969213517759
33.7761148011387, -84.39692036820013
33.7761148011387, -84.39692036820013
33.776115955167576, -84.39692177205585
33.776115955167576, -84.39692177205585
33.7761144906589, -84.39692170183163
33.7761144906589, -84.39692170183163
33.77612114849522, -84.39691811027008
33.77612114849522, -84.39691811027008
33.77612592109747, -84.39691691225964
33.77612592109747, -84.39691691225964
33.77612866012744, -84.39691570932659
33.77612866012744, -84.39691570932659
33.776132195389444, -84.39691435456982
33.776132195389444, -84.39691435456982
33.77610945854108, -84.39698281970566
33.77610945854108, -84.39698281970566
33.77610945854108, -84.39698281970566
33.77610945854108, -84.39698281970566
33.776101572123736, -84.39698514255674
33.776101572123736, -84.39698514255674
33.77610553946759, -84.39698360737927
33.77610553946759, -84.39698360737927
33.776101526953155, -84.39697666943124
33.776101526953155, -84.39697666943124
33.7761036204929, -84.3969799695637
33.7761036204929, -84.3969799695637
33.77612044588414, -84.39695986483969
33.77612044588414, -84.39695986483969
33.77612850905003, -84.39697689707762
33.77612850905003, -84.39697689707762
33.77612970991144, -84.39697402245568
33.77612970991144, -84.39697402245568
33.77612747590078, -84.39696572505227
33.77612747590078, -84.39696572505227
33.77612589454916, -84.3969648407847
33.77612589454916, -84.3969648407847
33.776135274325846, -84.39696755921588
33.776135274325846, -84.39696755921588
