33.7759448, -84.3969488
33.7759448, -84.3969488
33.7759448, -84.3969488
33.7759448, -84.3969488
33.775962928930426, -84.3970098682253
33.775962928930426, -84.3970098682253
33.77595103675765, -84.3970337722649
33.77595103675765, -84.3970337722649
33.77595103675765, -84.3970337722649
33.77595103675765, -84.3970337722649
33.77601737509863, -84.3969379256899
33.77601737509863, -84.3969379256899
33.77601737509863, -84.3969379256899
33.77601737509863, -84.3969379256899
33.77601788590005, -84.39691700125357
33.77601788590005, -84.39691700125357
