33.77602544511162, -84.39693023764062, 115.14752197265625
33.77602544511162, -84.39693023764062, 115.14752197265625
33.77602550266255, -84.39693053828051, 97.83719635009766
33.77602550266255, -84.39693053828051, 97.83719635009766
33.77602577648345, -84.39693104470025, 84.11273193359375
33.77602577648345, -84.39693104470025, 84.11273193359375
33.7760508217138, -84.39691888247562, 90.79183197021484
33.7760508217138, -84.39691888247562, 90.79183197021484
33.77605093037266, -84.39691923378476, 91.3017807006836
33.77605093037266, -84.39691923378476, 91.3017807006836
33.77605169033889, -84.39691936587064, 92.18739318847656
