33.77598248268495, -84.39686292852518, 0.0
33.77598248268495, -84.39686292852518, 0.0
33.77598248268495, -84.39686292852518, 0.0
33.77598248268495, -84.39686292852518, 0.0
33.77601195167458, -84.39691911880037, 109.56908416748047
33.77601195167458, -84.39691911880037, 109.56908416748047
33.776006434438024, -84.39692072949956, 111.7550048828125
33.776006434438024, -84.39692072949956, 111.7550048828125
33.77601011122754, -84.39692092883831, 113.46491241455078
33.77601011122754, -84.39692092883831, 113.46491241455078
33.77598901515748, -84.39692024117187, 115.32764434814453
